mascot,vs,opponent,date,time,timezone,chanceToWin
capitals,@,Blue Jackets,2/26/2018,7:00 PM,ET,76
capitals,@,Blues,4/2/2018,7:00 PM,CT,59
capitals,@,Bruins,11/4/2017,7:00 PM,ET,76
capitals,@,Bruins,12/14/2017,7:00 PM,ET,76
capitals,@,Canadiens,3/24/2018,7:00 PM,ET,65
capitals,@,Canucks,10/26/2017,7:00 PM,PT,76
capitals,vs.,Canadiens,10/7/2017,7:00 PM,ET,65
capitals,vs.,Penguins,10/11/2017,7:30 PM,ET,61
capitals,vs.,Maple Leafs,10/17/2017,7:00 PM,ET,79
capitals,vs.,Panthers,10/21/2017,7:00 PM,ET,80
capitals,vs.,Islanders,11/2/2017,7:00 PM,ET,80
capitals,vs.,Coyotes,11/6/2017,7:00 PM,ET,74
capitals,vs.,Penguins,11/10/2017,7:00 PM,ET,61
capitals,vs.,Oilers,11/12/2017,7:00 PM,ET,75
capitals,vs.,Wild,11/18/2017,7:30 PM,ET,68
capitals,vs.,Flames,11/20/2017,7:00 PM,ET,81
capitals,vs.,Senators,11/22/2017,7:00 PM,ET,64
capitals,vs.,Lightning,11/24/2017,5:00 PM,ET,64
capitals,vs.,Kings,11/30/2017,7:00 PM,ET,69
capitals,vs.,Blue Jackets,12/2/2017,7:00 PM,ET,76
capitals,vs.,Sharks,12/4/2017,7:00 PM,ET,64
capitals,vs.,Blackhawks,12/6/2017,8:00 PM,ET,75
capitals,vs.,Rangers,12/8/2017,7:00 PM,ET,65
capitals,vs.,Avalanche,12/12/2017,7:00 PM,ET,60
capitals,vs.,Ducks,12/16/2017,7:30 PM,ET,60
capitals,vs.,Bruins,12/28/2017,7:00 PM,ET,76
capitals,vs.,Devils,12/30/2017,7:00 PM,ET,70
capitals,vs.,Blues,1/7/2018,3:00 PM,ET,59
capitals,vs.,Canucks,1/9/2018,7:00 PM,ET,76
capitals,vs.,Hurricanes,1/11/2018,7:00 PM,ET,71
capitals,vs.,Canadiens,1/19/2018,7:30 PM,ET,65
capitals,vs.,Flyers,1/21/2018,12:30 AM,ET,69
capitals,vs.,Flyers,1/31/2018,8:00 PM,ET,69
capitals,vs.,Golden Knights,2/4/2018,12:30 AM,ET,85
capitals,vs.,Blue Jackets,2/9/2018,7:00 PM,ET,76
capitals,vs.,Red Wings,2/11/2018,3:00 PM,ET,70
capitals,vs.,Lightning,2/20/2018,7:00 PM,ET,64
capitals,vs.,Sabres,2/24/2018,7:00 PM,ET,75
capitals,vs.,Senators,2/27/2018,7:00 PM,ET,64
capitals,vs.,Maple Leafs,3/3/2018,8:00 PM,ET,79
capitals,@,Jets,3/12/2018,7:00 PM,ET,72
capitals,vs.,Islanders,3/16/2018,7:00 PM,ET,80
capitals,vs.,Stars,3/20/2018,7:00 PM,ET,69
capitals,vs.,Rangers,3/28/2018,8:00 PM,ET,65
capitals,vs.,Hurricanes,3/30/2018,7:00 PM,ET,71
capitals,vs.,Predators,4/5/2018,7:00 PM,ET,68
capitals,vs.,Devils,4/7/2018,7:00 PM,ET,70
capitals,@,Coyotes,12/22/2017,7:00 PM,MT,74
capitals,@,Devils,10/13/2017,7:00 PM,ET,70
capitals,@,Devils,1/18/2018,7:00 PM,ET,70
capitals,@,Ducks,3/6/2018,7:00 PM,PT,60
capitals,@,Flames,10/29/2017,7:00 PM,MT,81
capitals,@,Flyers,10/14/2017,7:00 PM,ET,69
capitals,@,Flyers,3/18/2018,5:00 PM,ET,69
capitals,@,Golden Knights,12/23/2017,5:00 PM,MT,85
capitals,@,Hurricanes,1/2/2018,7:00 PM,ET,71
capitals,@,Hurricanes,1/12/2018,7:30 PM,ET,71
capitals,@,Islanders,12/11/2017,7:00 PM,ET,80
capitals,@,Islanders,3/15/2018,7:00 PM,ET,80
capitals,@,Jets,2/13/2018,7:00 PM,CT,72
capitals,@,Kings,3/8/2018,7:30 PM,PT,69
capitals,@,Lightning,10/9/2017,7:30 PM,ET,64
capitals,@,Maple Leafs,11/25/2017,7:00 PM,ET,79
capitals,@,Oilers,10/28/2017,8:00 PM,MT,75
capitals,@,Panthers,1/25/2018,7:30 PM,ET,80
capitals,@,Panthers,2/22/2018,7:30 PM,ET,80
capitals,@,Penguins,2/2/2018,7:00 PM,ET,61
capitals,@,Penguins,4/1/2018,7:30 PM,ET,61
capitals,@,Predators,11/14/2017,7:00 PM,CT,68
capitals,@,Rangers,12/27/2017,7:00 PM,ET,65
capitals,@,Rangers,3/26/2018,7:00 PM,ET,65
capitals,@,Red Wings,10/20/2017,7:30 PM,ET,70
capitals,@,Red Wings,3/22/2018,7:30 PM,ET,70
capitals,@,Sabres,11/7/2017,7:00 PM,ET,75
capitals,@,Sabres,2/19/2018,3:00 PM,ET,75
capitals,@,Senators,10/5/2017,7:30 PM,ET,64
capitals,@,Sharks,3/10/2018,1:00 PM,PT,64
capitals,@,Stars,12/19/2017,7:30 PM,CT,69
capitals,@,Wild,2/15/2018,7:00 PM,CT,68
